difficulty,id,questionFrontendId,status,title,titleSlug,topicTags,acRate
MEDIUM,96,96,TO_DO,Unique Binary Search Trees,unique-binary-search-trees,"[{'name': 'Math', 'slug': 'math', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Search Tree', 'slug': 'binary-search-tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6270537874794383
MEDIUM,97,97,TO_DO,Interleaving String,interleaving-string,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.4259491153738652
MEDIUM,98,98,TO_DO,Validate Binary Search Tree,validate-binary-search-tree,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Search Tree', 'slug': 'binary-search-tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.3469787552859577
MEDIUM,99,99,TO_DO,Recover Binary Search Tree,recover-binary-search-tree,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Search Tree', 'slug': 'binary-search-tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.572328370268912
EASY,100,100,TO_DO,Same Tree,same-tree,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.656790894045921
EASY,101,101,TO_DO,Symmetric Tree,symmetric-tree,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.5980099295019263
MEDIUM,102,102,TO_DO,Binary Tree Level Order Traversal,binary-tree-level-order-traversal,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.7119251514172827
MEDIUM,103,103,TO_DO,Binary Tree Zigzag Level Order Traversal,binary-tree-zigzag-level-order-traversal,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.622779026373957
EASY,104,104,TO_DO,Maximum Depth of Binary Tree,maximum-depth-of-binary-tree,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.7743094880112936
MEDIUM,105,105,TO_DO,Construct Binary Tree from Preorder and Inorder Traversal,construct-binary-tree-from-preorder-and-inorder-traversal,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Divide and Conquer', 'slug': 'divide-and-conquer', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6739421235324228
MEDIUM,106,106,TO_DO,Construct Binary Tree from Inorder and Postorder Traversal,construct-binary-tree-from-inorder-and-postorder-traversal,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Divide and Conquer', 'slug': 'divide-and-conquer', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6682554342448132
MEDIUM,107,107,TO_DO,Binary Tree Level Order Traversal II,binary-tree-level-order-traversal-ii,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6657163209223882
EASY,108,108,TO_DO,Convert Sorted Array to Binary Search Tree,convert-sorted-array-to-binary-search-tree,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Divide and Conquer', 'slug': 'divide-and-conquer', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Search Tree', 'slug': 'binary-search-tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.7447969851572984
MEDIUM,109,109,TO_DO,Convert Sorted List to Binary Search Tree,convert-sorted-list-to-binary-search-tree,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Divide and Conquer', 'slug': 'divide-and-conquer', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Search Tree', 'slug': 'binary-search-tree', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6495712256004239
EASY,110,110,TO_DO,Balanced Binary Tree,balanced-binary-tree,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.5598335359480155
EASY,111,111,TO_DO,Minimum Depth of Binary Tree,minimum-depth-of-binary-tree,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.5124813143262626
EASY,112,112,TO_DO,Path Sum,path-sum,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.5350100255689784
MEDIUM,113,113,TO_DO,Path Sum II,path-sum-ii,"[{'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6093409795369603
MEDIUM,114,114,TO_DO,Flatten Binary Tree to Linked List,flatten-binary-tree-to-linked-list,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Stack', 'slug': 'stack', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6918514392546042
HARD,115,115,TO_DO,Distinct Subsequences,distinct-subsequences,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5060967252289411
MEDIUM,116,116,TO_DO,Populating Next Right Pointers in Each Node,populating-next-right-pointers-in-each-node,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6593807809682378
MEDIUM,117,117,TO_DO,Populating Next Right Pointers in Each Node II,populating-next-right-pointers-in-each-node-ii,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.5607594927579609
EASY,118,118,TO_DO,Pascal's Triangle,pascals-triangle,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.7804627795771336
EASY,119,119,TO_DO,Pascal's Triangle II,pascals-triangle-ii,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.6632633067026977
MEDIUM,120,120,TO_DO,Triangle,triangle,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5935672875916476
EASY,121,121,TO_DO,Best Time to Buy and Sell Stock,best-time-to-buy-and-sell-stock,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5564557682205485
MEDIUM,122,122,TO_DO,Best Time to Buy and Sell Stock II,best-time-to-buy-and-sell-stock-ii,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.6994194397737197
HARD,123,123,TO_DO,Best Time to Buy and Sell Stock III,best-time-to-buy-and-sell-stock-iii,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.5195125469949728
HARD,124,124,TO_DO,Binary Tree Maximum Path Sum,binary-tree-maximum-path-sum,"[{'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.4148987738913504
EASY,125,125,TO_DO,Valid Palindrome,valid-palindrome,"[{'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}]",0.5160242098820419
HARD,126,126,TO_DO,Word Ladder II,word-ladder-ii,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}]",0.2721198283204804
HARD,127,127,TO_DO,Word Ladder,word-ladder,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}]",0.4358210006362652
MEDIUM,128,128,TO_DO,Longest Consecutive Sequence,longest-consecutive-sequence,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Union Find', 'slug': 'union-find', '__typename': 'CommonTagNode'}]",0.46969152762400074
MEDIUM,129,129,TO_DO,Sum Root to Leaf Numbers,sum-root-to-leaf-numbers,"[{'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.6889956416441878
MEDIUM,130,130,TO_DO,Surrounded Regions,surrounded-regions,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Union Find', 'slug': 'union-find', '__typename': 'CommonTagNode'}, {'name': 'Matrix', 'slug': 'matrix', '__typename': 'CommonTagNode'}]",0.43576336601163423
MEDIUM,131,131,TO_DO,Palindrome Partitioning,palindrome-partitioning,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}]",0.7277027621285932
HARD,132,132,TO_DO,Palindrome Partitioning II,palindrome-partitioning-ii,"[{'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}]",0.35688453422894656
MEDIUM,133,133,TO_DO,Clone Graph,clone-graph,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Breadth-First Search', 'slug': 'breadth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Graph', 'slug': 'graph', '__typename': 'CommonTagNode'}]",0.6321203273877654
MEDIUM,134,134,TO_DO,Gas Station,gas-station,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.4676847364544422
HARD,135,135,TO_DO,Candy,candy,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Greedy', 'slug': 'greedy', '__typename': 'CommonTagNode'}]",0.47165565714892904
EASY,136,136,TO_DO,Single Number,single-number,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}]",0.7648259772251639
MEDIUM,137,137,TO_DO,Single Number II,single-number-ii,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Bit Manipulation', 'slug': 'bit-manipulation', '__typename': 'CommonTagNode'}]",0.6577256472655703
MEDIUM,138,138,TO_DO,Copy List with Random Pointer,copy-list-with-random-pointer,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}]",0.6122689406230886
MEDIUM,139,139,TO_DO,Word Break,word-break,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Trie', 'slug': 'trie', '__typename': 'CommonTagNode'}, {'name': 'Memoization', 'slug': 'memoization', '__typename': 'CommonTagNode'}]",0.48552177272506225
HARD,140,140,TO_DO,Word Break II,word-break-ii,"[{'name': 'Array', 'slug': 'array', '__typename': 'CommonTagNode'}, {'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'String', 'slug': 'string', '__typename': 'CommonTagNode'}, {'name': 'Dynamic Programming', 'slug': 'dynamic-programming', '__typename': 'CommonTagNode'}, {'name': 'Backtracking', 'slug': 'backtracking', '__typename': 'CommonTagNode'}, {'name': 'Trie', 'slug': 'trie', '__typename': 'CommonTagNode'}, {'name': 'Memoization', 'slug': 'memoization', '__typename': 'CommonTagNode'}]",0.5406913432380479
EASY,141,141,TO_DO,Linked List Cycle,linked-list-cycle,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}]",0.530609325216236
MEDIUM,142,142,TO_DO,Linked List Cycle II,linked-list-cycle-ii,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}]",0.5582025218386371
MEDIUM,143,143,TO_DO,Reorder List,reorder-list,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Two Pointers', 'slug': 'two-pointers', '__typename': 'CommonTagNode'}, {'name': 'Stack', 'slug': 'stack', '__typename': 'CommonTagNode'}, {'name': 'Recursion', 'slug': 'recursion', '__typename': 'CommonTagNode'}]",0.632381109982921
EASY,144,144,TO_DO,Binary Tree Preorder Traversal,binary-tree-preorder-traversal,"[{'name': 'Stack', 'slug': 'stack', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.7399281252673912
EASY,145,145,TO_DO,Binary Tree Postorder Traversal,binary-tree-postorder-traversal,"[{'name': 'Stack', 'slug': 'stack', '__typename': 'CommonTagNode'}, {'name': 'Tree', 'slug': 'tree', '__typename': 'CommonTagNode'}, {'name': 'Depth-First Search', 'slug': 'depth-first-search', '__typename': 'CommonTagNode'}, {'name': 'Binary Tree', 'slug': 'binary-tree', '__typename': 'CommonTagNode'}]",0.7647721152514503
MEDIUM,146,146,TO_DO,LRU Cache,lru-cache,"[{'name': 'Hash Table', 'slug': 'hash-table', '__typename': 'CommonTagNode'}, {'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Design', 'slug': 'design', '__typename': 'CommonTagNode'}, {'name': 'Doubly-Linked List', 'slug': 'doubly-linked-list', '__typename': 'CommonTagNode'}]",0.4576567554934694
MEDIUM,147,147,TO_DO,Insertion Sort List,insertion-sort-list,"[{'name': 'Linked List', 'slug': 'linked-list', '__typename': 'CommonTagNode'}, {'name': 'Sorting', 'slug': 'sorting', '__typename': 'CommonTagNode'}]",0.5702666104920305
